batsman,Bangalore,Chennai,Delhi,Hyderabad,Jaipur,Kochi,Kolkata,Mohali,Mumbai,Pune,Rajkot
A Ashish Reddy,144.44444444444443,100.0,177.77777777777777,155.78947368421052,135.0,0.0,121.42857142857142,0.0,108.0,0.0,0.0
A Chandila,0.0,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0
A Chopra,40.0,0.0,0.0,77.77777777777779,0.0,0.0,72.22222222222221,66.66666666666666,25.0,0.0,0.0
A Choudhary,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0
A Flintoff,0.0,117.94871794871796,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Kumble,118.18181818181819,50.0,100.0,66.66666666666666,100.0,0.0,0.0,36.36363636363637,33.33333333333333,0.0,0.0
A Mishra,0.0,104.16666666666667,74.57627118644068,88.09523809523809,60.0,0.0,106.5217391304348,77.77777777777779,109.09090909090908,118.18181818181819,400.0
A Mithun,0.0,137.5,125.0,0.0,0.0,0.0,100.0,160.0,0.0,0.0,0.0
A Mukund,86.36363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Nehra,0.0,33.33333333333333,14.285714285714285,127.77777777777777,0.0,0.0,25.0,40.0,18.181818181818183,112.5,0.0
A Singh,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0
A Symonds,105.88235294117648,105.79710144927536,178.26086956521738,135.33834586466165,124.07407407407408,0.0,138.46153846153845,144.0,92.81045751633987,100.0,0.0
A Uniyal,0.0,0.0,0.0,0.0,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0
A Zampa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0
AA Bilakhia,200.0,0.0,0.0,67.10526315789474,50.0,0.0,0.0,0.0,0.0,0.0,0.0
AA Chavan,0.0,0.0,0.0,0.0,109.09090909090908,0.0,0.0,0.0,0.0,0.0,0.0
AA Jhunjhunwala,0.0,0.0,33.33333333333333,88.88888888888889,105.4263565891473,0.0,121.62162162162163,0.0,0.0,52.63157894736842,0.0
AA Noffke,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0
AB Agarkar,0.0,100.0,0.0,187.5,111.42857142857143,0.0,117.64705882352942,100.0,85.71428571428571,0.0,0.0
AB Barath,0.0,0.0,0.0,70.0,0.0,0.0,0.0,40.0,117.85714285714286,0.0,0.0
AB Dinda,68.75,100.0,0.0,40.0,16.666666666666664,0.0,0.0,40.0,14.285714285714285,87.5,0.0
AB McDonald,120.83333333333333,114.28571428571428,126.22950819672131,0.0,0.0,0.0,0.0,81.81818181818183,0.0,0.0,0.0
AB de Villiers,154.772937905468,154.54545454545453,127.88018433179724,141.875,145.86466165413535,131.70731707317074,106.86274509803921,160.71428571428572,120.0,90.625,180.6201550387597
AC Blizzard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,132.0,100.0,0.0
AC Gilchrist,78.94736842105263,130.8411214953271,153.57142857142858,141.77978883861238,129.8507462686567,0.0,111.53846153846155,128.54077253218884,118.75,82.75862068965517,0.0
AC Thomas,116.66666666666667,50.0,0.0,133.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC Voges,0.0,0.0,88.23529411764706,0.0,104.10958904109589,0.0,155.17241379310346,187.5,0.0,0.0,0.0
AD Mascarenhas,0.0,0.0,112.5,100.0,100.0,0.0,90.0,133.33333333333331,0.0,100.0,0.0
AD Mathews,124.32432432432432,83.07692307692308,117.27272727272727,119.14893617021276,133.33333333333331,0.0,137.14285714285714,138.46153846153845,133.33333333333331,119.79166666666667,0.0
AD Nath,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,109.09090909090908,0.0,42.857142857142854
AD Russell,187.5,55.55555555555556,106.5217391304348,153.84615384615387,168.1818181818182,0.0,165.11627906976744,184.72222222222223,172.72727272727272,0.0,0.0
AF Milne,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0
AG Murtaza,125.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0
AG Paunikar,0.0,0.0,62.5,105.26315789473684,47.368421052631575,0.0,100.0,0.0,0.0,0.0,0.0
AJ Finch,131.42857142857142,113.79310344827587,131.84357541899442,95.53571428571429,112.28070175438596,0.0,123.0,135.3846153846154,102.82485875706216,127.62430939226519,150.65359477124184
AJ Tye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.66666666666666
AL Menaria,133.33333333333331,105.88235294117648,135.29411764705884,117.64705882352942,106.28019323671498,0.0,88.0,119.29824561403508,100.0,0.0,0.0
AM Nayar,116.66666666666667,210.25641025641028,68.75,145.2054794520548,113.33333333333333,0.0,66.66666666666666,97.6,114.04494382022472,87.3015873015873,0.0
AM Rahane,135.9375,132.58426966292134,129.02298850574712,84.15841584158416,109.69976905311778,0.0,123.3644859813084,111.49425287356323,112.5,122.979797979798,106.0
AN Ahmed,250.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,104.76190476190477,0.0,0.0
AN Ghosh,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
AP Dole,0.0,0.0,0.0,0.0,147.82608695652172,0.0,0.0,0.0,0.0,0.0,0.0
AP Majumdar,114.81481481481481,0.0,0.0,0.0,150.0,0.0,77.27272727272727,0.0,0.0,112.5,0.0
AP Tare,81.25,180.0,118.5185185185185,53.333333333333336,151.85185185185185,0.0,50.0,183.33333333333331,114.85148514851484,0.0,0.0
AR Bawne,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
AR Patel,146.42857142857142,90.0,115.78947368421053,142.1875,82.75862068965517,0.0,85.0,123.38308457711442,85.71428571428571,89.28571428571429,172.72727272727272
AS Rajpoot,0.0,0.0,0.0,0.0,0.0,0.0,57.14285714285714,0.0,33.33333333333333,0.0,0.0
AS Raut,55.55555555555556,0.0,84.61538461538461,156.52173913043478,124.09638554216869,0.0,68.42105263157895,104.0,0.0,0.0,0.0
AS Yadav,0.0,0.0,0.0,125.64102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT Rayudu,105.4263565891473,142.99065420560748,135.08771929824562,100.0,147.66355140186914,0.0,141.46341463414635,132.0,120.35623409669212,89.52380952380953,0.0
AUK Pathan,233.33333333333334,0.0,0.0,100.0,0.0,240.0,0.0,100.0,0.0,0.0,0.0
Abdur Razzak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anirudh Singh,0.0,0.0,0.0,94.73684210526315,75.0,0.0,0.0,0.0,0.0,0.0,0.0
Ankit Sharma,100.0,125.0,0.0,100.0,122.22222222222223,0.0,50.0,0.0,50.0,0.0,156.25
Ankit Soni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5
Anureet Singh,0.0,50.0,266.66666666666663,107.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azhar Mahmood,235.71428571428572,114.28571428571428,91.52542372881356,148.4848484848485,75.0,0.0,0.0,125.96685082872926,125.0,0.0,0.0
B Akhil,80.0,66.66666666666666,141.1764705882353,385.7142857142857,0.0,0.0,0.0,0.0,125.0,0.0,0.0
B Chipli,0.0,97.22222222222221,68.57142857142857,138.8235294117647,0.0,0.0,117.07317073170731,116.66666666666667,62.06896551724138,127.77777777777777,0.0
B Kumar,55.00000000000001,96.0,0.0,175.0,0.0,0.0,64.28571428571429,33.33333333333333,123.07692307692308,70.83333333333334,0.0
B Laughlin,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B Lee,180.0,0.0,166.66666666666669,0.0,150.0,50.0,188.88888888888889,92.85714285714286,150.0,0.0,0.0
B Sumanth,0.0,84.21052631578947,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA Bhatt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,0.0,0.0,0.0
BA Stokes,0.0,0.0,0.0,111.11111111111111,0.0,0.0,0.0,0.0,0.0,140.5,138.88888888888889
BAW Mendis,50.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
BB McCullum,121.34831460674158,133.84615384615384,109.41176470588236,114.28571428571428,121.95121951219512,110.5263157894737,126.11940298507463,118.96551724137932,127.42857142857143,130.76923076923077,138.83792048929664
BB Samantray,100.0,0.0,0.0,103.125,114.58333333333333,0.0,0.0,0.0,0.0,100.0,0.0
BB Sran,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
BCJ Cutting,229.16666666666666,0.0,133.33333333333331,136.36363636363635,0.0,0.0,0.0,163.63636363636365,181.8181818181818,0.0,114.28571428571428
BE Hendricks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
BJ Haddin,0.0,0.0,0.0,0.0,0.0,0.0,163.63636363636365,0.0,0.0,0.0,0.0
BJ Hodge,106.66666666666667,145.09803921568627,124.44444444444444,112.5,133.55048859934854,120.6896551724138,108.2236842105263,133.75,134.7826086956522,105.63380281690141,0.0
BJ Rohrer,110.34482758620689,0.0,138.0,0.0,0.0,0.0,333.33333333333337,0.0,0.0,92.85714285714286,0.0
BMAJ Mendis,0.0,70.58823529411765,0.0,122.22222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR Dunk,107.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.63636363636364,0.0,0.0
Basil Thampi,0.0,0.0,0.0,162.5,0.0,0.0,0.0,0.0,0.0,40.0,76.47058823529412
Bipul Sharma,166.66666666666669,0.0,0.0,141.66666666666669,0.0,0.0,133.33333333333331,125.0,0.0,165.3846153846154,245.45454545454547
C Madan,0.0,0.0,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C Munro,0.0,0.0,0.0,94.11764705882352,0.0,0.0,125.0,0.0,66.66666666666666,0.0,0.0
C Nanda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C de Grandhomme,110.71428571428572,0.0,50.0,0.0,0.0,0.0,138.23529411764704,157.14285714285714,0.0,189.4736842105263,0.0
CA Ingram,0.0,58.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,50.0,108.33333333333333,0.0
CA Lynn,185.71428571428572,0.0,0.0,100.0,0.0,0.0,145.80152671755727,155.55555555555557,114.28571428571428,0.0,0.0
CA Pujara,64.61538461538461,0.0,84.61538461538461,115.55555555555554,0.0,0.0,97.2972972972973,106.04026845637584,95.0,0.0,0.0
CH Gayle,156.95187165775403,108.54700854700855,119.81981981981981,102.38095238095238,105.47945205479452,0.0,141.26506024096386,168.04511278195488,136.0,0.0,126.58227848101266
CH Morris,0.0,120.0,138.1679389312977,0.0,164.86486486486487,0.0,110.00000000000001,141.66666666666669,117.64705882352942,307.14285714285717,248.4848484848485
CJ Anderson,100.0,146.66666666666666,118.08510638297874,0.0,172.61904761904762,0.0,117.64705882352942,0.0,114.09395973154362,45.45454545454545,120.0
CJ Ferguson,0.0,0.0,0.0,0.0,0.0,0.0,75.67567567567568,0.0,0.0,85.36585365853658,0.0
CJ Jordan,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJ McKay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.333333333333336,0.0,0.0
CK Kapugedera,0.0,0.0,88.88888888888889,0.0,61.53846153846154,0.0,0.0,0.0,0.0,0.0,0.0
CK Langeveldt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
CL White,133.7837837837838,121.27659574468086,120.6896551724138,126.99724517906337,55.55555555555556,0.0,100.0,115.38461538461537,129.87012987012986,164.44444444444443,0.0
CM Gautam,96.7741935483871,112.5,114.28571428571428,0.0,0.0,0.0,80.0,0.0,110.44776119402985,0.0,0.0
CR Brathwaite,0.0,0.0,200.0,125.0,0.0,0.0,0.0,200.0,0.0,0.0,100.0
CR Woakes,0.0,0.0,60.0,100.0,0.0,0.0,100.0,133.33333333333331,112.5,33.33333333333333,0.0
CRD Fernando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.33333333333331,0.0,0.0
D Kalyankrishna,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D Salunkhe,0.0,0.0,130.0,100.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0
D Wiese,135.8974358974359,150.0,0.0,0.0,0.0,0.0,112.5,0.0,0.0,0.0,0.0
D du Preez,0.0,0.0,0.0,0.0,76.92307692307693,0.0,0.0,0.0,0.0,0.0,0.0
DA Miller,146.25,170.37037037037038,115.8273381294964,137.6,93.93939393939394,0.0,118.84057971014492,151.6460905349794,111.39240506329114,115.625,121.05263157894737
DA Warner,157.28643216080403,146.9135802469136,126.42642642642643,138.31578947368422,124.39024390243902,0.0,158.27338129496403,117.77777777777779,138.96103896103895,144.04761904761904,145.94594594594594
DAJ Bracewell,0.0,0.0,133.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB Das,0.0,163.33333333333334,146.15384615384613,0.0,114.89361702127661,0.0,80.43478260869566,145.83333333333331,138.0952380952381,78.94736842105263,0.0
DB Ravi Teja,0.0,121.21212121212122,77.55102040816327,121.05263157894737,233.33333333333334,0.0,100.0,142.85714285714286,83.33333333333334,107.14285714285714,0.0
DE Bollinger,0.0,0.0,114.28571428571428,66.66666666666666,0.0,0.0,0.0,0.0,50.0,0.0,0.0
DH Yagnik,40.0,66.66666666666666,0.0,0.0,130.12048192771084,0.0,0.0,100.0,130.76923076923077,150.0,0.0
DJ Bravo,129.41176470588235,155.8139534883721,118.39080459770115,116.26016260162602,128.94736842105263,0.0,85.36585365853658,114.01273885350318,105.07246376811594,152.17391304347828,128.94736842105263
DJ Harris,0.0,107.14285714285714,111.76470588235294,106.94444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DJ Hooda,100.0,107.14285714285714,225.0,125.92592592592592,156.75675675675674,0.0,61.53846153846154,170.96774193548387,128.57142857142858,280.0,44.44444444444444
DJ Hussey,116.45569620253164,124.46808510638299,104.8780487804878,128.65168539325842,100.0,0.0,122.22222222222223,127.49140893470789,103.89610389610388,85.71428571428571,0.0
DJ Jacobs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,90.10989010989012,0.0,0.0
DJ Muthuswami,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DJ Thornely,0.0,0.0,0.0,44.44444444444444,0.0,0.0,0.0,0.0,103.33333333333334,0.0,0.0
DJG Sammy,83.33333333333334,136.36363636363635,0.0,111.70212765957446,131.74603174603175,0.0,100.0,136.36363636363635,157.14285714285714,0.0,0.0
DL Chahar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.33333333333334,0.0
DL Vettori,108.33333333333333,0.0,102.0,50.0,0.0,0.0,171.42857142857142,50.0,0.0,0.0,0.0
DM Bravo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0
DNT Zoysa,0.0,0.0,0.0,122.22222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DP Nannes,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,27.27272727272727,0.0,0.0
DP Vijaykumar,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPMD Jayawardene,109.43396226415094,117.46031746031747,109.5617529880478,138.5185185185185,85.18518518518519,117.24137931034481,137.8698224852071,117.46031746031747,134.375,90.69767441860465,0.0
DR Martyn,0.0,0.0,0.0,0.0,73.07692307692307,0.0,0.0,0.0,0.0,0.0,0.0
DR Smith,122.38805970149254,128.94736842105263,119.42446043165467,127.21518987341771,143.67816091954023,0.0,126.41509433962264,143.90243902439025,125.69060773480662,0.0,147.77777777777777
DS Kulkarni,0.0,200.0,25.0,72.72727272727273,90.9090909090909,0.0,0.0,50.0,40.0,0.0,161.53846153846155
DS Lehmann,0.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
DT Christian,0.0,83.33333333333334,102.94117647058823,115.21739130434783,152.63157894736844,0.0,192.30769230769232,214.28571428571428,88.77551020408163,137.33333333333334,0.0
DT Patil,0.0,0.0,0.0,0.0,75.0,0.0,0.0,400.0,0.0,0.0,0.0
DW Steyn,88.88888888888889,76.92307692307693,180.0,100.0,150.0,0.0,116.66666666666667,66.66666666666666,94.28571428571428,183.33333333333331,0.0
EJG Morgan,105.08474576271188,105.97014925373134,97.2972972972973,102.8169014084507,142.42424242424244,126.92307692307692,129.8507462686567,148.38709677419354,67.56756756756756,0.0,0.0
ER Dwivedi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
F Behardien,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
F du Plessis,139.3939393939394,117.03703703703702,129.0909090909091,122.03389830508475,77.77777777777779,0.0,117.5,141.95804195804195,103.03030303030303,126.11940298507463,0.0
FH Edwards,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FY Fazal,0.0,0.0,0.0,0.0,94.79166666666666,0.0,114.6341463414634,112.5,0.0,0.0,0.0
G Gambhir,140.9090909090909,119.16167664670658,120.36613272311212,105.02793296089385,117.14285714285715,0.0,120.1673640167364,107.78443113772455,110.74766355140187,130.27522935779817,108.57142857142857
GB Hogg,0.0,200.0,0.0,0.0,93.75,0.0,0.0,100.0,0.0,0.0,0.0
GC Smith,94.44444444444444,175.0,88.98305084745762,121.97802197802199,107.8369905956113,0.0,0.0,22.22222222222222,55.55555555555556,76.92307692307693,0.0
GD McGrath,0.0,0.0,133.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH Vihari,133.33333333333331,84.61538461538461,73.91304347826086,86.33879781420765,60.526315789473685,0.0,50.0,0.0,108.19672131147541,0.0,0.0
GJ Bailey,78.68852459016394,96.96969696969697,75.0,131.25,120.0,0.0,85.71428571428571,152.2875816993464,143.1578947368421,97.43589743589743,0.0
GJ Maxwell,147.54098360655738,162.5,37.5,147.72727272727272,136.36363636363635,0.0,113.72549019607843,169.16666666666666,150.0,191.30434782608697,143.47826086956522
GR Napier,0.0,0.0,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0,0.0
Gurkeerat Singh,95.23809523809523,106.89655172413792,200.0,168.9655172413793,0.0,0.0,0.0,104.66666666666666,0.0,170.0,0.0
H Das,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HH Gibbs,130.43478260869566,92.04545454545455,95.65217391304348,107.47474747474747,156.25,0.0,82.35294117647058,100.0,102.45901639344261,0.0,0.0
HH Pandya,184.21052631578948,220.00000000000003,130.95238095238096,0.0,0.0,0.0,33.33333333333333,245.00000000000003,109.86842105263158,131.37254901960785,111.11111111111111
HM Amla,130.88235294117646,0.0,102.94117647058823,0.0,0.0,0.0,89.28571428571429,160.5263157894737,0.0,101.75438596491229,162.5
HV Patel,138.70967741935485,66.66666666666666,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harbhajan Singh,85.0,149.15254237288136,128.57142857142858,142.85714285714286,166.66666666666669,0.0,130.0,108.10810810810811,133.91304347826087,150.98039215686273,0.0
Harmeet Singh,0.0,0.0,0.0,75.0,0.0,0.0,0.0,214.28571428571428,0.0,0.0,0.0
Harpreet Singh,100.0,0.0,0.0,0.0,68.42105263157895,0.0,100.0,0.0,0.0,0.0,0.0
I Malhotra,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I Sharma,0.0,43.75,0.0,94.44444444444444,133.33333333333331,0.0,83.33333333333334,16.666666666666664,110.00000000000001,0.0,0.0
IC Pandey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IK Pathan,185.29411764705884,108.24742268041237,115.7706093189964,127.63157894736842,92.1875,0.0,119.51219512195121,111.45833333333333,142.10526315789474,116.66666666666667,66.66666666666666
IR Jaggi,0.0,0.0,0.0,88.88888888888889,0.0,0.0,70.83333333333334,0.0,28.57142857142857,0.0,0.0
Imran Tahir,0.0,0.0,81.25,0.0,0.0,0.0,0.0,0.0,71.42857142857143,0.0,0.0
Iqbal Abdulla,109.09090909090908,0.0,75.0,66.66666666666666,50.0,0.0,114.28571428571428,0.0,54.54545454545454,0.0,132.0
Ishan Kishan,0.0,0.0,100.0,0.0,0.0,0.0,0.0,120.83333333333333,0.0,129.16666666666669,125.36585365853658
J Arunkumar,109.52380952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Botha,90.47619047619048,0.0,118.58407079646018,129.6875,87.5,200.0,85.71428571428571,121.42857142857142,115.38461538461537,233.33333333333334,0.0
J Suchith,100.0,100.0,0.0,150.0,0.0,0.0,0.0,0.0,161.9047619047619,0.0,0.0
J Syed Mohammad,130.0,66.66666666666666,50.0,400.0,0.0,0.0,0.0,0.0,81.81818181818183,0.0,0.0
J Theron,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,33.33333333333333,100.0,0.0,0.0
